"id","state","estimated_population_2019","confirmed","date","deaths","update_source"
3255,"RO",1777225,223,"2020-04-21",5,"Secretaria Estadual de Saúde"
3256,"PR",11433957,1039,"2020-04-21",55,"Secretaria Estadual de Saúde"
3257,"SC",7164788,1091,"2020-04-21",37,"Secretaria Estadual de Saúde"
3761,"RJ",17264943,17062,"2020-05-10",1714,"Secretaria Estadual de Saúde"
4184,"CE",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4185,"RN",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4186,"PB",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4187,"PE",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4188,"AL",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4189,"SE",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4190,"BA",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4191,"MG",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4192,"ES",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4193,"RJ",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4194,"RO",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4195,"PR",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4196,"SC",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4197,"RS",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4198,"MS",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4199,"MT",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4200,"GO",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4201,"DF",0,0,"2020-03-04",0,"Secretaria Estadual de Saúde"
4202,"AC",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4203,"AM",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4204,"RR",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4205,"PA",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4206,"AP",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4207,"TO",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4208,"MA",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4209,"PI",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4210,"CE",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4211,"RN",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4212,"PB",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4213,"PE",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4214,"AL",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4215,"SE",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4216,"BA",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4217,"MG",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4218,"RO",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4219,"PR",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4220,"SC",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4221,"RS",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4222,"MS",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4223,"MT",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4224,"GO",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4225,"DF",0,0,"2020-03-05",0,"Secretaria Estadual de Saúde"
4226,"AC",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4227,"AM",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4228,"RR",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4229,"PA",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4230,"AP",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4231,"TO",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4232,"MA",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4233,"PI",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4234,"CE",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4235,"RN",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4236,"PB",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4237,"PE",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4238,"AL",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4239,"SE",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4240,"MG",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4241,"RO",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4242,"PR",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4243,"SC",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4244,"RS",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4245,"MS",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4246,"MT",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4247,"GO",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4248,"DF",0,0,"2020-03-06",0,"Secretaria Estadual de Saúde"
4249,"AC",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4250,"AM",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4251,"RR",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4252,"PA",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4253,"AP",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4254,"TO",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4255,"MA",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4256,"PI",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4257,"CE",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4258,"RN",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4259,"PB",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4260,"PE",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4261,"AL",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4262,"SE",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4263,"MG",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4264,"RJ",17264943,2,"2020-03-07",0,"Secretaria Estadual de Saúde"
4265,"RO",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4266,"PR",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4267,"SC",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4268,"RS",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4269,"MS",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4270,"MT",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4271,"GO",0,0,"2020-03-07",0,"Secretaria Estadual de Saúde"
4272,"AC",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4273,"AM",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4274,"RR",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4275,"PA",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4276,"AP",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4277,"TO",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4278,"MA",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4279,"PI",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4280,"CE",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4281,"RN",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4282,"PB",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4283,"PE",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4284,"SE",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4285,"BA",14873064,2,"2020-03-08",0,"Secretaria Estadual de Saúde"
4286,"RO",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4287,"PR",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4288,"SC",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4289,"RS",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4290,"MS",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4291,"MT",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4292,"GO",0,0,"2020-03-08",0,"Secretaria Estadual de Saúde"
4293,"AC",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4294,"AM",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4295,"RR",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4296,"PA",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4297,"AP",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4298,"TO",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4299,"MA",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4300,"PI",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4301,"CE",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4302,"RN",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4303,"PB",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4304,"PE",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4305,"SE",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4306,"RJ",17264943,3,"2020-03-09",0,"Secretaria Estadual de Saúde"
4307,"RO",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4308,"PR",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4309,"SC",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4310,"RS",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4311,"MS",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4312,"MT",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4313,"GO",0,0,"2020-03-09",0,"Secretaria Estadual de Saúde"
4314,"AC",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
4315,"AM",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
4316,"RR",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
4317,"PA",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
4318,"AP",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
4319,"TO",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
3762,"RO",1777225,1302,"2020-05-10",43,"Secretaria Estadual de Saúde"
3763,"PR",11433957,1859,"2020-05-10",112,"Secretaria Estadual de Saúde"
3764,"SC",7164788,3429,"2020-05-10",65,"Secretaria Estadual de Saúde"
3765,"RS",11377239,2576,"2020-05-10",100,"Secretaria Estadual de Saúde"
3766,"MS",2778986,362,"2020-05-10",11,"Secretaria Estadual de Saúde"
3767,"MT",3484466,519,"2020-05-10",18,"Secretaria Estadual de Saúde"
3768,"GO",7018354,1093,"2020-05-10",47,"Secretaria Estadual de Saúde"
3769,"DF",3015268,2682,"2020-05-10",42,"Secretaria Estadual de Saúde"
3770,"SP",45919049,46131,"2020-05-11",3743,"Secretaria Estadual de Saúde"
3771,"AC",881935,1460,"2020-05-11",44,"Secretaria Estadual de Saúde"
3772,"AM",4144597,12919,"2020-05-11",1035,"Secretaria Estadual de Saúde"
3773,"RR",605761,1295,"2020-05-11",24,"Secretaria Estadual de Saúde"
3774,"PA",8602865,8069,"2020-05-11",812,"Secretaria Estadual de Saúde"
3775,"AP",845731,2671,"2020-05-11",73,"Secretaria Estadual de Saúde"
3776,"TO",1572866,828,"2020-05-11",14,"Secretaria Estadual de Saúde"
3777,"MA",7075181,8526,"2020-05-11",423,"Secretaria Estadual de Saúde"
3778,"PI",3273227,1443,"2020-05-11",49,"Secretaria Estadual de Saúde"
3779,"CE",9132078,17599,"2020-05-11",1189,"Secretaria Estadual de Saúde"
3780,"RN",3506853,2033,"2020-05-11",93,"Secretaria Estadual de Saúde"
3781,"PB",4018127,2525,"2020-05-11",139,"Secretaria Estadual de Saúde"
3782,"PE",9557071,13768,"2020-05-11",1087,"Secretaria Estadual de Saúde"
3783,"AL",3337357,2343,"2020-05-11",138,"Secretaria Estadual de Saúde"
3784,"SE",2298696,1800,"2020-05-11",37,"Secretaria Estadual de Saúde"
3785,"BA",14873064,5808,"2020-05-11",214,"Secretaria Estadual de Saúde"
3786,"MG",21168791,3320,"2020-05-11",121,"Secretaria Estadual de Saúde"
3787,"ES",4018650,4819,"2020-05-11",196,"Secretaria Estadual de Saúde"
3788,"RJ",17264943,17939,"2020-05-11",1770,"Secretaria Estadual de Saúde"
3789,"RO",1777225,1398,"2020-05-11",47,"Secretaria Estadual de Saúde"
3790,"PR",11433957,1873,"2020-05-11",114,"Secretaria Estadual de Saúde"
3791,"SC",7164788,3529,"2020-05-11",69,"Secretaria Estadual de Saúde"
3792,"RS",11377239,2808,"2020-05-11",105,"Secretaria Estadual de Saúde"
3793,"MS",2778986,385,"2020-05-11",11,"Secretaria Estadual de Saúde"
3794,"MT",3484466,545,"2020-05-11",19,"Secretaria Estadual de Saúde"
3795,"GO",7018354,1100,"2020-05-11",49,"Secretaria Estadual de Saúde"
3796,"DF",3015268,2799,"2020-05-11",44,"Secretaria Estadual de Saúde"
3797,"SP",45919049,47719,"2020-05-12",3949,"Secretaria Estadual de Saúde"
3798,"AC",881935,1590,"2020-05-12",51,"Secretaria Estadual de Saúde"
3799,"AM",4144597,14168,"2020-05-12",1098,"Secretaria Estadual de Saúde"
3800,"RR",605761,1411,"2020-05-12",28,"Secretaria Estadual de Saúde"
3801,"PA",8602865,9059,"2020-05-12",914,"Secretaria Estadual de Saúde"
3802,"AP",845731,2910,"2020-05-12",86,"Secretaria Estadual de Saúde"
3803,"TO",1572866,932,"2020-05-12",21,"Secretaria Estadual de Saúde"
3804,"MA",7075181,9112,"2020-05-12",444,"Secretaria Estadual de Saúde"
3805,"PI",3273227,1612,"2020-05-12",57,"Secretaria Estadual de Saúde"
3806,"CE",9132078,18412,"2020-05-12",1280,"Secretaria Estadual de Saúde"
3807,"RN",3506853,2367,"2020-05-12",105,"Secretaria Estadual de Saúde"
3808,"PB",4018127,2777,"2020-05-12",154,"Secretaria Estadual de Saúde"
3809,"PE",9557071,14309,"2020-05-12",1157,"Secretaria Estadual de Saúde"
3810,"AL",3337357,2580,"2020-05-12",150,"Secretaria Estadual de Saúde"
3811,"SE",2298696,2032,"2020-05-12",37,"Secretaria Estadual de Saúde"
3812,"BA",14873064,6204,"2020-05-12",225,"Secretaria Estadual de Saúde"
3813,"MG",21168791,3435,"2020-05-12",127,"Secretaria Estadual de Saúde"
3814,"ES",4018650,5087,"2020-05-12",212,"Secretaria Estadual de Saúde"
3815,"RJ",17264943,18486,"2020-05-12",1928,"Secretaria Estadual de Saúde"
3816,"RO",1777225,1460,"2020-05-12",50,"Secretaria Estadual de Saúde"
3817,"PR",11433957,1930,"2020-05-12",116,"Secretaria Estadual de Saúde"
3818,"SC",7164788,3733,"2020-05-12",73,"Secretaria Estadual de Saúde"
3819,"RS",11377239,2917,"2020-05-12",111,"Secretaria Estadual de Saúde"
3820,"MS",2778986,405,"2020-05-12",12,"Secretaria Estadual de Saúde"
3821,"MT",3484466,604,"2020-05-12",20,"Secretaria Estadual de Saúde"
3822,"GO",7018354,1115,"2020-05-12",52,"Secretaria Estadual de Saúde"
3823,"DF",3015268,2979,"2020-05-12",46,"Secretaria Estadual de Saúde"
3824,"SP",45919049,51097,"2020-05-13",4118,"Secretaria Estadual de Saúde"
3825,"AC",881935,1694,"2020-05-13",52,"Secretaria Estadual de Saúde"
3826,"AM",4144597,15816,"2020-05-13",1160,"Secretaria Estadual de Saúde"
3827,"RR",605761,1411,"2020-05-13",29,"Secretaria Estadual de Saúde"
3828,"PA",8602865,10344,"2020-05-13",1022,"Secretaria Estadual de Saúde"
3829,"AP",845731,3005,"2020-05-13",94,"Secretaria Estadual de Saúde"
3830,"TO",1572866,1029,"2020-05-13",23,"Secretaria Estadual de Saúde"
3831,"MA",7075181,9801,"2020-05-13",470,"Secretaria Estadual de Saúde"
3832,"PI",3273227,1784,"2020-05-13",60,"Secretaria Estadual de Saúde"
3833,"CE",9132078,19156,"2020-05-13",1389,"Secretaria Estadual de Saúde"
3834,"RN",3506853,2537,"2020-05-13",117,"Secretaria Estadual de Saúde"
3835,"PB",4018127,3045,"2020-05-13",157,"Secretaria Estadual de Saúde"
3836,"PE",9557071,14901,"2020-05-13",1224,"Secretaria Estadual de Saúde"
3837,"AL",3337357,2761,"2020-05-13",164,"Secretaria Estadual de Saúde"
3838,"SE",2298696,2268,"2020-05-13",42,"Secretaria Estadual de Saúde"
3839,"BA",14873064,6547,"2020-05-13",236,"Secretaria Estadual de Saúde"
3840,"MG",21168791,3733,"2020-05-13",135,"Secretaria Estadual de Saúde"
3841,"ES",4018650,5401,"2020-05-13",233,"Secretaria Estadual de Saúde"
3842,"RJ",17264943,18728,"2020-05-13",2050,"Secretaria Estadual de Saúde"
3843,"RO",1777225,1612,"2020-05-13",50,"Secretaria Estadual de Saúde"
3844,"PR",11433957,2023,"2020-05-13",120,"Secretaria Estadual de Saúde"
3845,"SC",7164788,3828,"2020-05-13",73,"Secretaria Estadual de Saúde"
3846,"RS",11377239,2997,"2020-05-13",120,"Secretaria Estadual de Saúde"
3847,"MS",2778986,430,"2020-05-13",13,"Secretaria Estadual de Saúde"
3848,"MT",3484466,673,"2020-05-13",21,"Secretaria Estadual de Saúde"
3849,"GO",7018354,1225,"2020-05-13",61,"Secretaria Estadual de Saúde"
3850,"DF",3015268,3192,"2020-05-13",48,"Secretaria Estadual de Saúde"
3851,"SP",45919049,54286,"2020-05-14",4315,"Secretaria Estadual de Saúde"
3852,"AC",881935,1740,"2020-05-14",55,"Secretaria Estadual de Saúde"
3853,"AM",4144597,17181,"2020-05-14",1235,"Secretaria Estadual de Saúde"
3854,"RR",605761,1500,"2020-05-14",37,"Secretaria Estadual de Saúde"
3855,"PA",8602865,11479,"2020-05-14",1095,"Secretaria Estadual de Saúde"
3856,"AP",845731,3428,"2020-05-14",101,"Secretaria Estadual de Saúde"
3857,"TO",1572866,1179,"2020-05-14",24,"Secretaria Estadual de Saúde"
3858,"MA",7075181,10739,"2020-05-14",496,"Secretaria Estadual de Saúde"
3859,"PI",3273227,1905,"2020-05-14",60,"Secretaria Estadual de Saúde"
3860,"CE",9132078,21077,"2020-05-14",1413,"Secretaria Estadual de Saúde"
3861,"RN",3506853,2786,"2020-05-14",122,"Secretaria Estadual de Saúde"
3862,"PB",4018127,3361,"2020-05-14",160,"Secretaria Estadual de Saúde"
3863,"PE",9557071,15588,"2020-05-14",1298,"Secretaria Estadual de Saúde"
3864,"AL",3337357,2972,"2020-05-14",177,"Secretaria Estadual de Saúde"
3865,"SE",2298696,2494,"2020-05-14",47,"Secretaria Estadual de Saúde"
3866,"BA",14873064,6955,"2020-05-14",262,"Secretaria Estadual de Saúde"
3867,"MG",21168791,3950,"2020-05-14",139,"Secretaria Estadual de Saúde"
3868,"ES",4018650,5813,"2020-05-14",249,"Secretaria Estadual de Saúde"
3869,"RJ",17264943,19467,"2020-05-14",2247,"Secretaria Estadual de Saúde"
3870,"RO",1777225,1686,"2020-05-14",56,"Secretaria Estadual de Saúde"
3871,"PR",11433957,2091,"2020-05-14",122,"Secretaria Estadual de Saúde"
3872,"SC",7164788,4332,"2020-05-14",78,"Secretaria Estadual de Saúde"
3873,"RS",11377239,3101,"2020-05-14",126,"Secretaria Estadual de Saúde"
3874,"MS",2778986,452,"2020-05-14",14,"Secretaria Estadual de Saúde"
3875,"MT",3484466,734,"2020-05-14",24,"Secretaria Estadual de Saúde"
3876,"GO",7018354,1460,"2020-05-14",67,"Secretaria Estadual de Saúde"
3877,"DF",3015268,3416,"2020-05-14",51,"Secretaria Estadual de Saúde"
3878,"SP",45919049,58378,"2020-05-15",4501,"Secretaria Estadual de Saúde"
3879,"AC",881935,1785,"2020-05-15",57,"Secretaria Estadual de Saúde"
3880,"AM",4144597,18392,"2020-05-15",1331,"Secretaria Estadual de Saúde"
3881,"RR",605761,1589,"2020-05-15",40,"Secretaria Estadual de Saúde"
3882,"PA",8602865,12626,"2020-05-15",1175,"Secretaria Estadual de Saúde"
3883,"AP",845731,3630,"2020-05-15",103,"Secretaria Estadual de Saúde"
3884,"TO",1572866,1279,"2020-05-15",27,"Secretaria Estadual de Saúde"
3885,"MA",7075181,11592,"2020-05-15",524,"Secretaria Estadual de Saúde"
3886,"PI",3273227,2085,"2020-05-15",65,"Secretaria Estadual de Saúde"
3887,"CE",9132078,23059,"2020-05-15",1566,"Secretaria Estadual de Saúde"
3888,"PB",4018127,3739,"2020-05-15",170,"Secretaria Estadual de Saúde"
3889,"PE",9557071,16209,"2020-05-15",1381,"Secretaria Estadual de Saúde"
3890,"AL",3337357,3212,"2020-05-15",187,"Secretaria Estadual de Saúde"
3891,"SE",2298696,2868,"2020-05-15",50,"Secretaria Estadual de Saúde"
3892,"BA",14873064,8128,"2020-05-15",281,"Secretaria Estadual de Saúde"
3893,"MG",21168791,4196,"2020-05-15",146,"Secretaria Estadual de Saúde"
3894,"ES",4018650,6198,"2020-05-15",260,"Secretaria Estadual de Saúde"
3895,"RJ",17264943,19987,"2020-05-15",2438,"Secretaria Estadual de Saúde"
3896,"RO",1777225,1794,"2020-05-15",62,"Secretaria Estadual de Saúde"
3897,"PR",11433957,2167,"2020-05-15",124,"Secretaria Estadual de Saúde"
3898,"SC",7164788,4562,"2020-05-15",79,"Secretaria Estadual de Saúde"
3899,"RS",11377239,3695,"2020-05-15",132,"Secretaria Estadual de Saúde"
3900,"MS",2778986,479,"2020-05-15",14,"Secretaria Estadual de Saúde"
3901,"MT",3484466,792,"2020-05-15",26,"Secretaria Estadual de Saúde"
3902,"GO",7018354,1605,"2020-05-15",67,"Secretaria Estadual de Saúde"
3903,"DF",3015268,3787,"2020-05-15",55,"Secretaria Estadual de Saúde"
3904,"SP",45919049,61183,"2020-05-16",4688,"Secretaria Estadual de Saúde"
3905,"AC",881935,1867,"2020-05-16",59,"Secretaria Estadual de Saúde"
3906,"AM",4144597,19677,"2020-05-16",1375,"Secretaria Estadual de Saúde"
3907,"RR",605761,1706,"2020-05-16",49,"Secretaria Estadual de Saúde"
3908,"PA",8602865,13464,"2020-05-16",1223,"Secretaria Estadual de Saúde"
3909,"AP",845731,3834,"2020-05-16",108,"Secretaria Estadual de Saúde"
3910,"MA",7075181,12492,"2020-05-16",549,"Secretaria Estadual de Saúde"
3911,"PI",3273227,2252,"2020-05-16",72,"Secretaria Estadual de Saúde"
3912,"CE",9132078,23795,"2020-05-16",1614,"Secretaria Estadual de Saúde"
3913,"RN",3506853,3004,"2020-05-16",136,"Secretaria Estadual de Saúde"
3914,"PB",4018127,4063,"2020-05-16",183,"Secretaria Estadual de Saúde"
3915,"PE",9557071,18488,"2020-05-16",1461,"Secretaria Estadual de Saúde"
3916,"AL",3337357,3593,"2020-05-16",199,"Secretaria Estadual de Saúde"
3917,"SE",2298696,3135,"2020-05-16",53,"Secretaria Estadual de Saúde"
3918,"BA",14873064,8314,"2020-05-16",286,"Secretaria Estadual de Saúde"
3919,"MG",21168791,4474,"2020-05-16",150,"Secretaria Estadual de Saúde"
3920,"ES",4018650,6595,"2020-05-16",271,"Secretaria Estadual de Saúde"
3921,"RJ",17264943,21601,"2020-05-16",2614,"Secretaria Estadual de Saúde"
3922,"RO",1777225,1918,"2020-05-16",69,"Secretaria Estadual de Saúde"
3923,"PR",11433957,2272,"2020-05-16",126,"Secretaria Estadual de Saúde"
3924,"SC",7164788,4678,"2020-05-16",81,"Secretaria Estadual de Saúde"
3925,"RS",11377239,3734,"2020-05-16",138,"Secretaria Estadual de Saúde"
3926,"MS",2778986,508,"2020-05-16",15,"Secretaria Estadual de Saúde"
3927,"MT",3484466,857,"2020-05-16",27,"Secretaria Estadual de Saúde"
3928,"GO",7018354,1652,"2020-05-16",69,"Secretaria Estadual de Saúde"
3929,"DF",3015268,4140,"2020-05-16",56,"Secretaria Estadual de Saúde"
3930,"SP",45919049,62345,"2020-05-17",4782,"Secretaria Estadual de Saúde"
3931,"AM",4144597,20328,"2020-05-17",1413,"Secretaria Estadual de Saúde"
3932,"RR",605761,1791,"2020-05-17",51,"Secretaria Estadual de Saúde"
3933,"PA",8602865,14201,"2020-05-17",1280,"Secretaria Estadual de Saúde"
3934,"AP",845731,3952,"2020-05-17",119,"Secretaria Estadual de Saúde"
3935,"TO",1572866,1496,"2020-05-17",32,"Secretaria Estadual de Saúde"
3936,"MA",7075181,13238,"2020-05-17",576,"Secretaria Estadual de Saúde"
3937,"PI",3273227,2287,"2020-05-17",80,"Secretaria Estadual de Saúde"
3938,"CE",9132078,24255,"2020-05-17",1641,"Secretaria Estadual de Saúde"
3939,"PB",4018127,4347,"2020-05-17",194,"Secretaria Estadual de Saúde"
3940,"PE",9557071,19452,"2020-05-17",1516,"Secretaria Estadual de Saúde"
3941,"AL",3337357,3816,"2020-05-17",210,"Secretaria Estadual de Saúde"
3942,"SE",2298696,3343,"2020-05-17",57,"Secretaria Estadual de Saúde"
3943,"BA",14873064,8443,"2020-05-17",295,"Secretaria Estadual de Saúde"
3944,"MG",21168791,4611,"2020-05-17",156,"Secretaria Estadual de Saúde"
3945,"ES",4018650,6744,"2020-05-17",285,"Secretaria Estadual de Saúde"
3946,"RJ",17264943,22238,"2020-05-17",2715,"Secretaria Estadual de Saúde"
3947,"RO",1777225,1963,"2020-05-17",74,"Secretaria Estadual de Saúde"
3948,"PR",11433957,2316,"2020-05-17",127,"Secretaria Estadual de Saúde"
3949,"SC",7164788,4776,"2020-05-17",83,"Secretaria Estadual de Saúde"
3950,"RS",11377239,3735,"2020-05-17",144,"Secretaria Estadual de Saúde"
3951,"MS",2778986,570,"2020-05-17",15,"Secretaria Estadual de Saúde"
3952,"MT",3484466,901,"2020-05-17",27,"Secretaria Estadual de Saúde"
3953,"GO",7018354,1692,"2020-05-17",70,"Secretaria Estadual de Saúde"
3954,"DF",3015268,4368,"2020-05-17",58,"Secretaria Estadual de Saúde"
3955,"SP",45919049,63066,"2020-05-18",4823,"Secretaria Estadual de Saúde"
3956,"PA",8602865,15467,"2020-05-18",1392,"Secretaria Estadual de Saúde"
3957,"AP",845731,4023,"2020-05-18",127,"Secretaria Estadual de Saúde"
3958,"MA",7075181,14198,"2020-05-18",604,"Secretaria Estadual de Saúde"
3959,"PI",3273227,2440,"2020-05-18",85,"Secretaria Estadual de Saúde"
3960,"PB",4018127,4786,"2020-05-18",207,"Secretaria Estadual de Saúde"
3961,"PE",9557071,20094,"2020-05-18",1640,"Secretaria Estadual de Saúde"
3962,"AL",3337357,4031,"2020-05-18",221,"Secretaria Estadual de Saúde"
3963,"MG",21168791,4695,"2020-05-18",161,"Secretaria Estadual de Saúde"
3964,"ES",4018650,7157,"2020-05-18",302,"Secretaria Estadual de Saúde"
4320,"MA",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
4321,"PI",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
4322,"CE",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
4323,"RN",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
4324,"PB",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
4325,"PE",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
4326,"SE",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
